District ,Mandal,GP,female,male,transgender
MEDAK,SANGAREDDY,KULABGOOR,260,136,
MEDAK,SANGAREDDY,MAKTHAALLOOR,294,157,4
MEDAK,SANGAREDDY,MAMIDIPALLE,798,441,1
MEDAK,SANGAREDDY,NAGAPUR,202,136,
MEDAK,SANGAREDDY,POTHREDDIPALLE,1015,474,2
MEDAK,SANGAREDDY,TADLAPALLY,395,260,1
MEDAK,SANGAREDDY,TOPUGONDA,192,88,1
MEDAK,SANGAREDDY,UTHARPALLE,271,153,
MEDAK,SHANKARAMPET (R),Ambajipet,242,109,
MEDAK,SHANKARAMPET (R),Chandampet,843,444,2
MEDAK,SHANKARAMPET (R),CHANDAPUR,183,75,
MEDAK,SHANKARAMPET (R),Dharpally,551,362,2
MEDAK,SHANKARAMPET (R),Gajagatlapally,399,280,3
MEDAK,SHANKARAMPET (R),Gavvalapally,729,424,7
MEDAK,SHANKARAMPET (R),Jangarai    ,603,431,2
MEDAK,SHANKARAMPET (R),Kamaram,402,235,
MEDAK,SHANKARAMPET (R),Khajapur,577,340,4
MEDAK,SHANKARAMPET (R),Korvipally,240,184,1
MEDAK,SHANKARAMPET (R),Madoor,1059,618,8
MEDAK,SHANKARAMPET (R),Mirzapally,424,236,
MEDAK,SHANKARAMPET (R),Sankhapur,610,410,
MEDAK,SHANKARAMPET (R),Shalipet,767,481,2
MEDAK,SHANKARAMPET (R),Shankaraj Kondapur,483,311,1
MEDAK,SHANKARAMPET (R),Shankarampet (R),1029,633,6
MEDAK,SHANKARAMPET (R),Sheripally,546,220,
MEDAK,SHANKARAMPET (R),Suraram,896,527,6
MEDAK,SHANKARAMPET (R),Turkala Mohammedapur,364,238,4
MEDAK,SHANKARAMPET (R),Zapthi Shivnoor,509,272,1
MEDAK,SHANKARAMPET[A],BADDARAM,323,221,
MEDAK,SHANKARAMPET[A],BUJRANPALLY,415,285,
MEDAK,SHANKARAMPET[A],BURGUPALLY,576,391,6
MEDAK,SHANKARAMPET[A],CHILAPALLY,492,362,
MEDAK,SHANKARAMPET[A],GOTTIMUKKULA,492,334,
MEDAK,SHANKARAMPET[A],JAMBIKUNTA,284,151,
MEDAK,SHANKARAMPET[A],JUKAL,589,427,1
MEDAK,SHANKARAMPET[A],KAMALAPUR,372,268,2
MEDAK,SHANKARAMPET[A],KOLAPALLY,645,415,3
MEDAK,SHANKARAMPET[A],KOTHAPET,204,138,1
MEDAK,SHANKARAMPET[A],MADSHATPALLY,859,650,1
MEDAK,SHANKARAMPET[A],MAKTHA LAXMAPUR,455,290,
MEDAK,SHANKARAMPET[A],MALKAPUR,533,342,1
MEDAK,SHANKARAMPET[A],MUSAPET,516,265,1
MEDAK,SHANKARAMPET[A],RAMOJIPALLY,433,318,
MEDAK,SHANKARAMPET[A],SHANKARAMPET(A),1605,886,4
MEDAK,SHANKARAMPET[A],TENKATI,562,400,2
MEDAK,SHANKARAMPET[A],UTHULOOR,641,427,1
MEDAK,SHANKARAMPET[A],VIROJIPALLY,521,395,1
MEDAK,SHIVAMPET,ALLIPUR,454,293,
MEDAK,SHIVAMPET,BIJILIPUR,209,110,
MEDAK,SHIVAMPET,Chandi,508,342,
MEDAK,SHIVAMPET,Chinnagottimukkala,384,237,1
MEDAK,SHIVAMPET,Donthi,1053,539,5
MEDAK,SHIVAMPET,Edulapur,95,62,
MEDAK,SHIVAMPET,Gangaipalle,210,151,1
MEDAK,SHIVAMPET,Gomaram,715,456,2
MEDAK,SHIVAMPET,Gundlapalle,337,179,1
MEDAK,SHIVAMPET,Konthanpalle,674,403,
MEDAK,SHIVAMPET,KOTHAPET,351,246,1
MEDAK,SHIVAMPET,NAWABPET,533,357,2
MEDAK,SHIVAMPET,Pambanda,355,266,4
MEDAK,SHIVAMPET,Parkibanda,440,276,
MEDAK,SHIVAMPET,Peddagottimukla,768,441,3
MEDAK,SHIVAMPET,Pillutla,584,338,5
MEDAK,SHIVAMPET,POTHARAM,230,125,1
MEDAK,SHIVAMPET,Pothulguda,272,155,
MEDAK,SHIVAMPET,Ratnapoor,483,312,1
MEDAK,SHIVAMPET,Shabashpalle,237,120,1
MEDAK,SHIVAMPET,Shivampet,1192,663,2
MEDAK,SHIVAMPET,Sikindlapur,210,146,3
MEDAK,SHIVAMPET,THIMMAPUR,297,224,
MEDAK,SHIVAMPET,Usirikapalle,233,149,
MEDAK,SIDDIPET,BAKRICHAPIAL,467,255,1
MEDAK,SIDDIPET,Burugupalle,273,152,1
MEDAK,SIDDIPET,BUSSAPUR,381,225,
MEDAK,SIDDIPET,CHINTHAMADKA,687,443,3
MEDAK,SIDDIPET,ENSANPALLE,1081,681,5
MEDAK,SIDDIPET,GUNDAVALLIKHURD,623,340,
MEDAK,SIDDIPET,IBRAHIMPUR,290,186,4
MEDAK,SIDDIPET,IRKODE,555,294,2
MEDAK,SIDDIPET,KODANDARAOPALLY,220,123,
MEDAK,SIDDIPET,LINGAREDDYPALLE,1207,653,3
MEDAK,SIDDIPET,MACHAPUR,474,297,6
MEDAK,SIDDIPET,MITTAPALLY,724,398,4
MEDAK,SIDDIPET,NANCHARPALLE,292,202,1
MEDAK,SIDDIPET,NARAYANRAOPET,1395,836,2
MEDAK,SIDDIPET,Not Allotted,20,17,
MEDAK,SIDDIPET,PEDDALINGAREDDYPALLY,359,192,
MEDAK,SIDDIPET,PONNAL,774,433,1
MEDAK,SIDDIPET,PULLUR,1132,613,5
MEDAK,SIDDIPET,Raghavapur,946,520,2
MEDAK,SIDDIPET,RAORUKULA,666,358,1
MEDAK,SIDDIPET,THADKAPALLY,857,522,2
MEDAK,SIDDIPET,THORNAL,585,377,1
MEDAK,SIDDIPET,VENKATAPUR,303,177,
MEDAK,SIDDIPET,YELLUPALLY,206,99,1
MEDAK,TEKMAL,Achannapally,753,511,1
MEDAK,TEKMAL,BARDIPUR,370,241,5
MEDAK,TEKMAL,Bodagattu,365,258,
MEDAK,TEKMAL,Bodmatpally,284,168,2
MEDAK,TEKMAL,Dadaipally,360,245,1
MEDAK,TEKMAL,Dhannaram,550,363,
MEDAK,TEKMAL,Kadloor,549,346,
MEDAK,TEKMAL,Korampally,510,343,3
MEDAK,TEKMAL,Kusangi,584,318,1
MEDAK,TEKMAL,Palvancha,478,339,
MEDAK,TEKMAL,SURAMPALLY,358,226,2
MEDAK,TEKMAL,Tamploor,596,387,3
MEDAK,TEKMAL,Tekmal,1369,829,8
MEDAK,TEKMAL,VENKATAPUR,488,323,1
MEDAK,TEKMAL,Yelkurthy,414,248,1
MEDAK,TEKMAL,Yellampally,571,351,
MEDAK,TEKMAL,Yellupet,892,630,2
MEDAK,TEKMAL,Yelupugonda,553,353,
MEDAK,THOGUTTA,BANDARUPALLY,388,243,2
MEDAK,THOGUTTA,CHANDAPUR,201,110,
MEDAK,THOGUTTA,ETIGADDA KISTAPUR,822,538,4
MEDAK,THOGUTTA,GHANPUR,547,310,3
MEDAK,THOGUTTA,GOVARDHANAGIRI,380,245,1
MEDAK,THOGUTTA,GUDIKANDULA,563,354,
MEDAK,THOGUTTA,KANGAL,473,251,
MEDAK,THOGUTTA,LINGAMPET,159,115,
MEDAK,THOGUTTA,LINGAPUR,466,297,3
MEDAK,THOGUTTA,PALLEPAHAD,473,300,2
MEDAK,THOGUTTA,PEDDAMASANPALLE,400,277,
MEDAK,THOGUTTA,THOGUTA,1041,676,1
MEDAK,THOGUTTA,THUKKAPUR,300,194,2
MEDAK,THOGUTTA,VEMULAGHAT,646,394,1
MEDAK,THOGUTTA,VENKATARAOPET,708,422,2
MEDAK,THOGUTTA,YELLAREDDIPETA,522,306,3
MEDAK,THOGUTTA,ZAPTILINGAREDDIPALLY,334,193,
MEDAK,TUPRAN,Allapur,346,224,
MEDAK,TUPRAN,BRAHMANPALLY,631,314,
MEDAK,TUPRAN,GHANPUR,896,536,3
MEDAK,TUPRAN,Gundreddipally,516,270,
MEDAK,TUPRAN,Imampur,209,110,
MEDAK,TUPRAN,Islampur,525,291,3
MEDAK,TUPRAN,Jeedipally,316,158,
MEDAK,TUPRAN,Kallakal,1013,594,2
MEDAK,TUPRAN,KISTAPUR,305,179,1
MEDAK,TUPRAN,Konaipally PT,311,209,
MEDAK,TUPRAN,Kucharam,307,177,
MEDAK,TUPRAN,Lingareddipet,296,172,1
MEDAK,TUPRAN,MALKAPUR,443,289,1
MEDAK,TUPRAN,Manoharabad,811,440,1
MEDAK,TUPRAN,Muppireddipally,213,158,2
MEDAK,TUPRAN,NAGULAPALLY,495,268,1
MEDAK,TUPRAN,Ramaipally,378,224,1
MEDAK,TUPRAN,Rangaipally,491,318,2
MEDAK,TUPRAN,Ravelly,546,329,2
MEDAK,TUPRAN,Toopran,2273,1125,2
MEDAK,TUPRAN,Venkataipally,353,231,2
MEDAK,TUPRAN,Yavapur,480,279,1
MEDAK,WARGAL,Amberpet,374,242,
MEDAK,WARGAL,Ananthagiripally,332,235,1
MEDAK,WARGAL,CHOWDERPALLY,671,468,1
MEDAK,WARGAL,GIRMAPUR,389,246,2
MEDAK,WARGAL,Gouraram,609,356,2
MEDAK,WARGAL,Guntipally,372,232,2
MEDAK,WARGAL,Majidpally,593,364,1
MEDAK,WARGAL,Menajipet,485,308,5
MEDAK,WARGAL,Mylaram,792,537,3
MEDAK,WARGAL,Nacharam,485,268,
MEDAK,WARGAL,Narsampally,260,151,1
MEDAK,WARGAL,Nemtur,806,489,1
MEDAK,WARGAL,Pamulaparthy,973,605,3
MEDAK,WARGAL,PATHUR,530,385,
MEDAK,WARGAL,Tunki Khalsa,680,448,
MEDAK,WARGAL,Veloor ,859,562,2
MEDAK,WARGAL,Wargal,1132,733,4
MEDAK,YELDURTHY,Andugulapalle,378,224,1
MEDAK,YELDURTHY,Bandaposanpalle,732,465,3
MEDAK,YELDURTHY,Damarancha,388,212,1
MEDAK,YELDURTHY,Dharmaram,275,162,1
MEDAK,YELDURTHY,EDULAPALLE,185,113,1
MEDAK,YELDURTHY,Esvantharaopet,334,251,4
MEDAK,YELDURTHY,Hakimpet,343,224,
MEDAK,YELDURTHY,Hastalpur,450,315,1
MEDAK,YELDURTHY,Koppulapalle,401,246,
MEDAK,YELDURTHY,Kuknoor,873,533,2
MEDAK,YELDURTHY,Manepalle,662,408,1
MEDAK,YELDURTHY,Mangalparthy,422,260,3
MEDAK,YELDURTHY,Mannevar Jalalpur,381,203,1
MEDAK,YELDURTHY,Masaipet,1104,593,10
MEDAK,YELDURTHY,Mellore,273,173,1
MEDAK,YELDURTHY,Nagasanpally,372,245,
MEDAK,YELDURTHY,Ramanthapur,328,226,1
MEDAK,YELDURTHY,Settipalle Kalan,408,266,1
MEDAK,YELDURTHY,Uppulingapur,374,235,
MEDAK,YELDURTHY,Yeldurthy,1932,1172,3
MEDAK,ZAHIRABAD,ALGOLE,723,408,3
MEDAK,ZAHIRABAD,ALLIPUR,1480,959,4
MEDAK,ZAHIRABAD,ANEGUNTA,733,472,
MEDAK,ZAHIRABAD,ASADGUNJ,191,135,
MEDAK,ZAHIRABAD,BUCHINELLI,591,409,1
MEDAK,ZAHIRABAD,BURDHIPAD,629,396,1
MEDAK,ZAHIRABAD,CHIRAGPALLY,651,399,5
MEDAK,ZAHIRABAD,DHANASIRI,857,571,2
MEDAK,ZAHIRABAD,DIDGI,413,274,
MEDAK,ZAHIRABAD,GODEGARPALLY,486,326,3
MEDAK,ZAHIRABAD,GOPANPALLY,419,238,
MEDAK,ZAHIRABAD,GOUSABAD,589,377,3
MEDAK,ZAHIRABAD,GOVINDPUR,418,255,1
MEDAK,ZAHIRABAD,GUDPALLY,480,373,1
MEDAK,ZAHIRABAD,HOTHI (B),1182,916,2
MEDAK,ZAHIRABAD,HOTHI (K) ,677,458,2
MEDAK,ZAHIRABAD,HUGGELLY,723,484,8
MEDAK,ZAHIRABAD,HYDERABAD,1490,1126,3
MEDAK,ZAHIRABAD,IPPEPALLY,288,194,
MEDAK,ZAHIRABAD,KASHIMPUR,627,491,4
MEDAK,ZAHIRABAD,KOTHUR (B),485,314,
MEDAK,ZAHIRABAD,MADGI,400,315,1
MEDAK,ZAHIRABAD,MALCHALMA,798,624,4
MEDAK,ZAHIRABAD,MALKAPUR JADI,819,495,2
MEDAK,ZAHIRABAD,MANNAPUR,559,413,3
MEDAK,ZAHIRABAD,MOGUDAMPALLY,1404,1025,8
MEDAK,ZAHIRABAD,Not Allotted,1034,680,
MEDAK,ZAHIRABAD,RAIPALLY (D),264,176,
MEDAK,ZAHIRABAD,RAIPALLY (T),431,305,
MEDAK,ZAHIRABAD,RANJOLE,1442,939,8
MEDAK,ZAHIRABAD,SATWAR,879,608,1
MEDAK,ZAHIRABAD,SHAIKAPUR,942,789,2
MEDAK,ZAHIRABAD,VITTUNAIK THANDA,1207,800,3
NALGONDA,ALAIR,ALAIR,2318,1147,11
NALGONDA,ALAIR,AMMANABOLE,470,336,
NALGONDA,ALAIR,BAHADURPET,204,124,
NALGONDA,ALAIR,DILAWARPUR,179,109,
NALGONDA,ALAIR,GOLANKONDA,484,273,3
NALGONDA,ALAIR,GUNDLAGUDEM,341,163,
NALGONDA,ALAIR,IKKURTHI,281,162,2
NALGONDA,ALAIR,KOLANUPAKA,1794,910,3
NALGONDA,ALAIR,KOLLUR,493,317,1
NALGONDA,ALAIR,MANDANPALLY,231,117,1
NALGONDA,ALAIR,MANTHAPURI,267,162,2
NALGONDA,ALAIR,MATOOR,379,209,2
NALGONDA,ALAIR,PATELGUDA,416,282,1
NALGONDA,ALAIR,RAGHAVAPUR,257,146,
NALGONDA,ALAIR,SHARAJIPET,534,284,1
NALGONDA,ALAIR,SHARBANAPUR,112,51,
NALGONDA,ALAIR,TANGUTOOR,479,251,3
NALGONDA,ALAIR,THURPU GUDEM,173,76,
NALGONDA,ANUMULA,ALWALA,695,448,1
NALGONDA,ANUMULA,ANNARAM,404,239,
NALGONDA,ANUMULA,ANUMULA,2188,1181,2
NALGONDA,ANUMULA,BOYA GUDA,339,237,5
NALGONDA,ANUMULA,CHELMAREDDY GUDA,450,226,
NALGONDA,ANUMULA,GARKANATTUTHANDA,638,442,2
NALGONDA,ANUMULA,HAZARIGUDA,220,128,
NALGONDA,ANUMULA,IBRAHIM PETA,613,385,1
NALGONDA,ANUMULA,KOMPALLI,337,189,1
NALGONDA,ANUMULA,KORIVENIGUDA,165,120,
NALGONDA,ANUMULA,KOTHAPALLI,813,495,
NALGONDA,ANUMULA,MAREPALLI,528,348,1
NALGONDA,ANUMULA,NAIDU PALEM,226,133,
NALGONDA,ANUMULA,PALEM,290,169,
NALGONDA,ANUMULA,PERUR,684,404,2
NALGONDA,ANUMULA,PULIMAMIDI,430,260,1
NALGONDA,ANUMULA,RAJAVARAM,536,349,1
NALGONDA,ANUMULA,RAMADUGU,541,344,3
NALGONDA,ANUMULA,RANGUNDLA,1094,763,3
NALGONDA,ANUMULA,SILGAPURAM,214,129,1
NALGONDA,ANUMULA,SREENADHAPUR,277,185,
NALGONDA,ANUMULA,SREERAMPUR,439,260,
NALGONDA,ANUMULA,THIMMAPUR,209,122,
NALGONDA,ANUMULA,TIRUMALAGIRI,693,338,2
NALGONDA,ANUMULA,YACHARAM,463,325,5
NALGONDA,ANUMULA,YELLAPUR,759,519,1
NALGONDA,ATMAKUR (M),ATMAKUR,1085,650,2
NALGONDA,ATMAKUR (M),CHADA,869,493,1
NALGONDA,ATMAKUR (M),CHAMAPUR,128,87,
NALGONDA,ATMAKUR (M),CHANDE PALLE,363,194,1
NALGONDA,ATMAKUR (M),DUPPELLI,593,344,3
NALGONDA,ATMAKUR (M),KATEPALLY,396,217,
NALGONDA,ATMAKUR (M),KHAPRAI PALLY,331,203,1
NALGONDA,ATMAKUR (M),KONDAPUR,84,55,
NALGONDA,ATMAKUR (M),KORATIKAL,526,333,
NALGONDA,ATMAKUR (M),KURELLA,488,295,2
NALGONDA,ATMAKUR (M),LINGARAJ PALLE,177,89,3
NALGONDA,ATMAKUR (M),MODUMAYAGUDEM,75,52,
NALGONDA,ATMAKUR (M),MORIPIRALA,348,251,
NALGONDA,ATMAKUR (M),NANCHARIPET,395,258,1
NALGONDA,ATMAKUR (M),NARSAPUR,249,137,1
NALGONDA,ATMAKUR (M),PALLERLA,712,437,
NALGONDA,ATMAKUR (M),POTHIREDDYPALLY,197,144,
NALGONDA,ATMAKUR (M),PULLAIGUDEM,168,123,1
NALGONDA,ATMAKUR (M),RAGHAVAPUR,215,118,
NALGONDA,ATMAKUR (M),RAHIMKHANPET,407,281,
NALGONDA,ATMAKUR (M),RAIPALLE,178,101,
NALGONDA,ATMAKUR (M),SARVEPALLE,174,104,1
NALGONDA,ATMAKUR (M),SINGARAM,294,210,
NALGONDA,ATMAKUR (M),T.REPAKA,172,106,1
NALGONDA,ATMAKUR (M),THIMMAPUR,172,120,
NALGONDA,ATMAKUR (M),THUKKAPUR,324,218,3
NALGONDA,ATMAKUR (M),UPPALAPAHAD,153,91,
NALGONDA,ATMAKUR (S),AIPUR,1101,752,2
NALGONDA,ATMAKUR (S),ATMAKUR,1045,704,7
NALGONDA,ATMAKUR (S),BOPPARAM,349,241,1
NALGONDA,ATMAKUR (S),DACHARAM,263,169,1
NALGONDA,ATMAKUR (S),ENUBAMLA,366,225,2
NALGONDA,ATMAKUR (S),GATTIKAL,468,276,
NALGONDA,ATMAKUR (S),ISTHALAPUR,398,233,2
NALGONDA,ATMAKUR (S),KANDAGATLA,1142,789,2
NALGONDA,ATMAKUR (S),KOTA PAHAD,735,518,1
NALGONDA,ATMAKUR (S),MAKTHA KOTHAGUDEM,315,272,2
NALGONDA,ATMAKUR (S),MIDTHAN PALLE,245,156,1
NALGONDA,ATMAKUR (S),MUKKUDUDEVI PALLY,463,316,2
NALGONDA,ATMAKUR (S),NAMMIKAL,880,535,1
NALGONDA,ATMAKUR (S),NASEEMPET,413,270,
NALGONDA,ATMAKUR (S),PATHA SURYAPET,853,499,3
NALGONDA,ATMAKUR (S),PATHARLA PAHAD,1137,789,2
NALGONDA,ATMAKUR (S),RAMANNAGUDEM,520,388,1
NALGONDA,ATMAKUR (S),SETTI GUDEM,463,346,
NALGONDA,ATMAKUR (S),THUMMALAPEN PAHAD,1168,855,1
NALGONDA,BHONGIR,ANAJIPUR,405,205,1
NALGONDA,BHONGIR,ANANTHARAM,335,167,1
NALGONDA,BHONGIR,B.N.TIMMAPUR,454,264,1
NALGONDA,BHONGIR,BALAMPALLY,76,41,
NALGONDA,BHONGIR,BANDA SOMARAM,272,142,1
NALGONDA,BHONGIR,BASWAPUR,540,337,
NALGONDA,BHONGIR,BOLLE PALLE,770,371,4
NALGONDA,BHONGIR,BOMMAI PALLE,207,115,
NALGONDA,BHONGIR,CHANDUPATLA,481,292,
NALGONDA,BHONGIR,CHEEMALA KONDUR,259,148,1
NALGONDA,BHONGIR,GANGA SANI PALLY,113,60,2
NALGONDA,BHONGIR,GOUSE NAGAR,203,111,
NALGONDA,BHONGIR,HANMAPUR,455,239,
NALGONDA,BHONGIR,JAMMAPUR,102,71,
NALGONDA,BHONGIR,KESARAM,118,51,
NALGONDA,BHONGIR,KUNOOR,165,110,
NALGONDA,BHONGIR,MANEWARIPAMPU,132,74,1
NALGONDA,BHONGIR,MUSTYALAPALLI,183,132,
NALGONDA,BHONGIR,MUTHIREDDIGUDEM,390,259,3
NALGONDA,BHONGIR,NAGIREDDI PALLE,235,138,1
NALGONDA,BHONGIR,NANDANAM,281,124,2
NALGONDA,BHONGIR,NAWATHPALLI,228,150,1
NALGONDA,BHONGIR,PACHARLAPADU THANDA,221,152,
NALGONDA,BHONGIR,PAGADI PALLE,167,90,
NALGONDA,BHONGIR,PENCHIKAL PAHAD,122,65,
NALGONDA,BHONGIR,RAMACHANDRAPUR,111,50,
NALGONDA,BHONGIR,RAYAGIRI,756,421,2
NALGONDA,BHONGIR,REDDINAIK THANDA,184,117,
NALGONDA,BHONGIR,SURE PALLE,456,300,2
NALGONDA,BHONGIR,TAJPUR,274,153,
NALGONDA,BHONGIR,TUKKAPUR,503,312,2
NALGONDA,BHONGIR,VEERA VALLY,475,291,
NALGONDA,BHONGIR,WADAPARTHY,292,161,1
NALGONDA,BHONGIR,WADDAIGUDEM,158,107,
NALGONDA,BHONGIR,YERRAM BALLE,126,77,
NALGONDA,BIBINAGAR,ANNAMPATLA,171,98,
NALGONDA,BIBINAGAR,BATTUGUDA,292,190,2
NALGONDA,BIBINAGAR,BIBINAGAR,1216,657,5
NALGONDA,BIBINAGAR,BRAHMANA PALLE,469,301,
NALGONDA,BIBINAGAR,CHINARAVULA PALLE,256,145,1
NALGONDA,BIBINAGAR,GOLLAGUDEM,129,97,2
NALGONDA,BIBINAGAR,GUDUR,487,215,6
NALGONDA,BIBINAGAR,GURRALADANDI,487,357,
NALGONDA,BIBINAGAR,JAIN PALLE,313,192,
NALGONDA,BIBINAGAR,JAM PALLE,286,201,2
NALGONDA,BIBINAGAR,JAMEELAPET,247,167,1
NALGONDA,BIBINAGAR,JIYAPALLE,249,175,1
NALGONDA,BIBINAGAR,KONDAMADUGU,790,440,4
NALGONDA,BIBINAGAR,LAXMIDEVI GUDA,94,55,1
NALGONDA,BIBINAGAR,MADHARAM,218,119,
NALGONDA,BIBINAGAR,MAKTHA ANANTHARAM,285,141,
NALGONDA,BIBINAGAR,MAQDOOM PALLE,251,146,
NALGONDA,BIBINAGAR,NEMARUGOMULA,477,286,1
NALGONDA,BIBINAGAR,PADAMATI SOMARAM,286,154,
NALGONDA,BIBINAGAR,PALLEGUDEM,80,45,
NALGONDA,BIBINAGAR,RAGHAVAPUR,282,151,2
NALGONDA,BIBINAGAR,RAHEEM KHAN GUDA,171,82,
NALGONDA,BIBINAGAR,RAMUNIGUNDLA THANDA,185,152,
NALGONDA,BIBINAGAR,RAVI PAHAD,251,167,
NALGONDA,BIBINAGAR,RAYARAOPET,210,99,
NALGONDA,BIBINAGAR,RUDRA VELLY,221,128,
NALGONDA,BIBINAGAR,VENKIRYAL,652,422,
NALGONDA,BOMMALARAMARAM,BANDAKADI PALLE,183,98,
NALGONDA,BOMMALARAMARAM,BOINAPALLY,149,88,
NALGONDA,BOMMALARAMARAM,BOMMALARAMARAM,524,283,1
NALGONDA,BOMMALARAMARAM,CHEEKATI MAMIDI,318,187,2
NALGONDA,BOMMALARAMARAM,CHOUDARPALLI,329,210,
NALGONDA,BOMMALARAMARAM,HAZIPUR,373,190,4
NALGONDA,BOMMALARAMARAM,JALALPUR,481,243,2
NALGONDA,BOMMALARAMARAM,KANCHALTHANDA,265,219,
NALGONDA,BOMMALARAMARAM,KANDLAKUNTA THANDA,405,317,2
NALGONDA,BOMMALARAMARAM,LAXMI THANDA,520,391,2
NALGONDA,BOMMALARAMARAM,MACHANPALLI,255,188,
NALGONDA,BOMMALARAMARAM,MAILARAM,359,229,2
NALGONDA,BOMMALARAMARAM,MALYALA,244,124,2
NALGONDA,BOMMALARAMARAM,MARYALA,470,216,
NALGONDA,BOMMALARAMARAM,MEDIPALLI,397,221,
NALGONDA,BOMMALARAMARAM,NAGENENIPALLI,385,272,
NALGONDA,BOMMALARAMARAM,PEDDAPARVATHAPUR,220,128,
NALGONDA,BOMMALARAMARAM,PILLIGUNDLA THANDA,281,209,
NALGONDA,BOMMALARAMARAM,PYARARAM,386,278,1
NALGONDA,BOMMALARAMARAM,RAMLINGAMPALLI,259,142,1
NALGONDA,BOMMALARAMARAM,RANGAPURAM,125,83,1
NALGONDA,BOMMALARAMARAM,SOLIPETA,221,122,
NALGONDA,BOMMALARAMARAM,THIMMA PURAM,374,286,3
NALGONDA,BOMMALARAMARAM,THUMUKUNTA,225,118,1
NALGONDA,BOMMALARAMARAM,TIRUMALGIRI,210,138,3
NALGONDA,CHANDAM PET,BATCHAPUR,322,233,
NALGONDA,CHANDAM PET,CHANDAMPET,559,386,1
NALGONDA,CHANDAM PET,CHINNA MUNAGAL,404,338,
NALGONDA,CHANDAM PET,CHITRIYALA,866,645,10
NALGONDA,CHANDAM PET,GAGILLAPUR,798,578,2
NALGONDA,CHANDAM PET,KACHARAJ PALLI,657,437,3
NALGONDA,CHANDAM PET,KAMBALA PALLI,1337,1053,11
NALGONDA,CHANDAM PET,KOTHA PALLI,831,587,2
NALGONDA,CHANDAM PET,MUDUDONDLA,703,468,2
NALGONDA,CHANDAM PET,MURPUNUTHALA,622,455,3
NALGONDA,CHANDAM PET,NERADUGOMMU,2058,1498,7
NALGONDA,CHANDAM PET,PEDDAMOOLA,338,218,
NALGONDA,CHANDAM PET,PEDDAMUNIGAL,410,242,1
NALGONDA,CHANDAM PET,POGILLA,383,304,2
NALGONDA,CHANDAM PET,POLE PALLI,1437,919,2
NALGONDA,CHANDAM PET,REKULA GADDA,349,220,1
NALGONDA,CHANDAM PET,THELDEVARA PALLI,1153,792,13
NALGONDA,CHANDAM PET,TIMMAPURAM,505,333,7
NALGONDA,CHANDAM PET,YALMALA MANDA,557,401,2
NALGONDA,CHANDUR,ANGADIPETA,477,265,
NALGONDA,CHANDUR,BANGARIGADDA,685,388,3
NALGONDA,CHANDUR,BODANGI PARTHY,403,234,
NALGONDA,CHANDUR,CHANDUR,1683,853,2
NALGONDA,CHANDUR,DONIPAMULA,670,438,
NALGONDA,CHANDUR,GHATTUPPAL,1207,603,4
NALGONDA,CHANDUR,GUDREPALLE,451,247,1
NALGONDA,CHANDUR,IDIKUDA,448,294,4
NALGONDA,CHANDUR,KASTHALA,664,417,1
NALGONDA,CHANDUR,KONDAPURAM,500,301,1
NALGONDA,CHANDUR,NERMATA,452,314,3
NALGONDA,CHANDUR,PULLEMLA,643,389,1
NALGONDA,CHANDUR,SIRDEPALLE,324,213,
NALGONDA,CHANDUR,TERATPALLY,879,516,2
NALGONDA,CHANDUR,THUMMALAPALLE,399,239,1
NALGONDA,CHANDUR,UDUTHALA PALLE,573,394,3
NALGONDA,CHILKUR,ACHARLAGUDEM,234,127,2
NALGONDA,CHILKUR,ARLE GUDEM ,392,255,
NALGONDA,CHILKUR,BETHA VOLU,1626,931,4
NALGONDA,CHILKUR,CHENNARIGUDEM,277,173,
NALGONDA,CHILKUR,CHILKUR,1370,750,2
NALGONDA,CHILKUR,JANAKINAGAR,568,314,2
NALGONDA,CHILKUR,JERRIPOTHULAGUDEM,741,399,
NALGONDA,CHILKUR,KONDAPURAM,599,354,
NALGONDA,CHILKUR,NARAYANAPURAM,796,502,
NALGONDA,CHILKUR,POLENIGUDEM,317,189,3
NALGONDA,CHILKUR,RAMAPURAM,538,347,1
NALGONDA,CHILKUR,SEETHARAMPURAM,192,125,1
NALGONDA,CHILKUR,SEETHLATHANDA,319,194,2
NALGONDA,CHINTHA PALLE,CHINTHAPALLY,881,468,1
NALGONDA,CHINTHA PALLE,GADYA GOWRARAM,757,491,2
NALGONDA,CHINTHA PALLE,GODKONDLA,985,558,
NALGONDA,CHINTHA PALLE,GOLLAPALLY,372,223,3
NALGONDA,CHINTHA PALLE,HUMANTHULA PALLI,609,388,10
NALGONDA,CHINTHA PALLE,KISTRAM PALLY,487,339,1
NALGONDA,CHINTHA PALLE,KURMA PALLI,558,305,
NALGONDA,CHINTHA PALLE,KURMAIDU,663,382,3
NALGONDA,CHINTHA PALLE,M.MALLEPALLY,455,316,1
NALGONDA,CHINTHA PALLE,MADNAPUR,229,120,
NALGONDA,CHINTHA PALLE,MALLAREDDI PALLI,654,404,2
NALGONDA,CHINTHA PALLE,MALLE PALLI P.K.KURTHI,250,172,1
NALGONDA,CHINTHA PALLE,NASARLA PALLI,514,318,3
NALGONDA,CHINTHA PALLE,NELVALA PALLI,426,270,
NALGONDA,CHINTHA PALLE,POLEPALLI RAMNAGAR,724,492,1
NALGONDA,CHINTHA PALLE,SAKALSEREPALLY,337,214,
